Frequency,s11-magnitude (db),s11-phase (°),s11-resistance (ω),s11-reactance (ω),s11-impedance (ω),s11-conductance (s),s11-vswr,s11-magnitude,s11-s-real,s11-s-imaginary,s12-magnitude (db),s12-phase (°),s12-resistance (ω),s12-reactance (ω),s12-impedance (ω),s12-conductance (s),s12-magnitude,s12-s-real,s12-s-imaginary,s21-magnitude (db),s21-phase (°),s21-resistance (ω),s21-reactance (ω),s21-impedance (ω),s21-conductance (s),s21-magnitude,s21-s-real,s21-s-imaginary,s22-magnitude (db),s22-phase (°),s22-resistance (ω),s22-reactance (ω),s22-impedance (ω),s22-conductance (s),s22-vswr,s22-magnitude,s22-s-real,s22-s-imaginary,Reference-Impedance,Original-Title
65843492,0,0,50,0,50,"0,02",1,0,0,0,"-2,28287017965403","-167,321114024315","-75,0127659355176","-16,8758125156637","76,8876329545954","0,030005106374207","0,768876329545954","-0,750127659355176","-0,168758125156637",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
66418797,0,0,50,0,50,"0,02",1,0,0,0,"-2,61341040335375","172,695348923878","-73,4159493643282","9,4108575372772","74,0166593453969","0,029366379745731","0,740166593453969","-0,734159493643282","0,094108575372772",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
66999129,0,0,50,0,50,"0,02",1,0,0,0,"-2,93668498618735","153,823596074434","-63,998711560771","31,458538705192","71,312514602311","0,025599484624308","0,71312514602311","-0,63998711560771","0,31458538705192",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
67584532,0,0,50,0,50,"0,02",1,0,0,0,"-3,08640651901216","136,131606312619","-50,5329770248086","48,5753084645937","70,0938111349373","0,020213190809923","0,700938111349373","-0,505329770248086","0,485753084645937",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
68175049,0,0,50,0,50,"0,02",1,0,0,0,"-2,97658163102416","118,31200435752","-33,6665814452236","62,4942560407586","70,9857080284178","0,013466632578089","0,709857080284178","-0,336665814452236","0,624942560407586",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
68770726,0,0,50,0,50,"0,02",1,0,0,0,"-2,75865498229755","98,2202806359709","-10,407353965292","72,0413912515897","72,7892510610152","0,004162941586117","0,727892510610152","-0,10407353965292","0,720413912515897",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
69371608,0,0,50,0,50,"0,02",1,0,0,0,"-2,44008324839229","76,1080552544265","18,1289538157157","73,2998940286054","75,5084990650532","-0,007251581526286","0,755084990650532","0,181289538157157","0,732998940286054",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
69977740,0,0,50,0,50,"0,02",1,0,0,0,"-2,17324813725389","51,5809795318016","48,3854037461546","61,0055722661392","77,8641582706544","-0,019354161498462","0,778641582706544","0,483854037461546","0,610055722661392",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
70589168,0,0,50,0,50,"0,02",1,0,0,0,"-2,10549359370968","27,1475386682188","69,8287993438148","35,8063420870774","78,4739151021252","-0,027931519737526","0,784739151021252","0,698287993438148","0,358063420870774",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
71205939,0,0,50,0,50,"0,02",1,0,0,0,"-2,33224476464719","4,35734513325956","76,2308312200559","5,80855863669277","76,451808231961","-0,030492332488022","0,76451808231961","0,762308312200559","0,058085586366928",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
71828098,0,0,50,0,50,"0,02",1,0,0,0,"-2,65576538889702","-16,6055509342845","70,5847537197802","-21,0496753358487","73,656610629506","-0,028233901487912","0,73656610629506","0,705847537197802","-0,210496753358487",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
72455694,0,0,50,0,50,"0,02",1,0,0,0,"-2,8747318827225","-36,5950746431797","57,6644225098094","-42,8176889451478","71,8229775906934","-0,023065769003924","0,718229775906934","0,576644225098094","-0,428176889451478",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
73088773,0,0,50,0,50,"0,02",1,0,0,0,"-2,85948384566567","-56,1054792853684","40,1235882791233","-59,7225350252281","71,9491732143754","-0,016049435311649","0,719491732143754","0,401235882791233","-0,597225350252281",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
73727384,0,0,50,0,50,"0,02",1,0,0,0,"-2,66740191789147","-77,8416034038719","15,4924195708725","-71,9080252160775","73,5579985768781","-0,006196967828349","0,735579985768781","0,154924195708725","-0,719080252160775",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
74371574,0,0,50,0,50,"0,02",1,0,0,0,"-2,347589229103","-102,195965745978","-16,12239435284","-74,5944551088801","76,316867943196","0,006448957741136","0,76316867943196","-0,1612239435284","-0,745944551088801",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
75021393,0,0,50,0,50,"0,02",1,0,0,0,"-2,12214465740606","-128,238419382985","-48,4772477968982","-61,518666532393","78,3236227832041","0,019390899118759","0,783236227832041","-0,484772477968982","-0,615186665323931",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
75676890,0,0,50,0,50,"0,02",1,0,0,0,"-2,17794192584789","-154,322593169175","-70,1370015844594","-33,7206032039465","77,8220924397209","0,028054800633784","0,778220924397209","-0,701370015844594","-0,337206032039465",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
76338114,0,0,50,0,50,"0,02",1,0,0,0,"-2,5610410940408","-177,597623493856","-74,3988243201106","-3,12132595666853","74,4642715397287","0,029759529728044","0,744642715397287","-0,743988243201106","-0,031213259566685",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
77005116,0,0,50,0,50,"0,02",1,0,0,0,"-2,93454151518157","160,931237679773","-67,4160298051851","23,30373858777","71,3301150066416","0,026966411922074","0,713301150066416","-0,674160298051851","0,2330373858777",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
77677945,0,0,50,0,50,"0,02",1,0,0,0,"-3,11150808593708","140,317747285189","-53,7883440004079","44,6278062898273","69,8915377177277","0,021515337600163","0,698915377177277","-0,537883440004079","0,446278062898273",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
78356654,0,0,50,0,50,"0,02",1,0,0,0,"-3,02041185315179","118,669352037397","-33,8842771826436","61,969569558363","70,6284064059145","0,013553710873057","0,706284064059145","-0,338842771826436","0,61969569558363",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
79041292,0,0,50,0,50,"0,02",1,0,0,0,"-2,65843295194629","94,4225292389671","-5,67799619393656","73,414748498175","73,6339930862686","0,002271198477575","0,736339930862686","-0,056779961939366","0,73414748498175",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
79731913,0,0,50,0,50,"0,02",1,0,0,0,"-2,30038911538043","66,8678758875964","30,144658403442","70,5635072819498","76,7327113439242","-0,012057863361377","0,767327113439242","0,30144658403442","0,705635072819498",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
80428568,0,0,50,0,50,"0,02",1,0,0,0,"-2,15303091746795","38,9821877965186","60,6680933265701","49,0968327273523","78,0456054607755","-0,024267237330628","0,780456054607755","0,606680933265701","0,490968327273523",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
81131310,0,0,50,0,50,"0,02",1,0,0,0,"-2,41127050046977","12,8730481377394","73,8552622786748","16,8785532798372","75,7593910157159","-0,02954210491147","0,757593910157159","0,738552622786748","0,168785532798372",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
81840192,0,0,50,0,50,"0,02",1,0,0,0,"-2,86471253265868","-10,6529739921334","70,6665663396143","-13,2925246603976","71,9058746562364","-0,028266626535846","0,719058746562364","0,706665663396143","-0,132925246603976",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
82555267,0,0,50,0,50,"0,02",1,0,0,0,"-3,11003396603631","-32,8375913872621","58,7336066815468","-37,9057887717187","69,9034003195037","-0,023493442672619","0,699034003195037","0,587336066815468","-0,379057887717187",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
83276591,0,0,50,0,50,"0,02",1,0,0,0,"-3,08824490169641","-55,5284610311625","39,6644762800985","-57,7736304191286","70,0789772355488","-0,015865790512039","0,700789772355488","0,396644762800985","-0,577736304191286",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
84004218,0,0,50,0,50,"0,02",1,0,0,0,"-2,76904450418432","-80,7583392339806","11,6758999976916","-71,758544040465","72,7022371290144","-0,004670359999077","0,727022371290144","0,116758999976916","-0,71758544040465",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
84738201,0,0,50,0,50,"0,02",1,0,0,0,"-2,30616887484415","-109,35701573978","-25,4164011704794","-72,3469757199715","76,6816688934512","0,010166560468192","0,766816688934512","-0,254164011704794","-0,723469757199715",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
85478599,0,0,50,0,50,"0,02",1,0,0,0,"-2,13226145330189","-139,174647907964","-59,1989526430663","-51,1448934815526","78,2324492987109","0,023679581057227","0,782324492987109","-0,591989526430663","-0,511448934815526",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
86225465,0,0,50,0,50,"0,02",1,0,0,0,"-2,41901959326383","-166,638980707778","-73,6431060721762","-17,4913250980047","75,6918326217689","0,029457242428871","0,756918326217689","-0,736431060721761","-0,174913250980047",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
86978857,0,0,50,0,50,"0,02",1,0,0,0,"-2,92418681465153","168,465041738635","-69,972819073428","14,2805966360803","71,4152004083523","0,027989127629371","0,714152004083523","-0,69972819073428","0,142805966360803",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
87738832,0,0,50,0,50,"0,02",1,0,0,0,"-3,21222699184612","144,96845749883","-56,5699324952983","39,6571230538478","69,0857776349853","0,022627972998119","0,690857776349853","-0,565699324952983","0,396571230538478",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
88505447,0,0,50,0,50,"0,02",1,0,0,0,"-3,05362683948627","119,680682087337","-34,8392882726133","61,1276538937767","70,3588379516007","0,013935715309045","0,703588379516007","-0,348392882726133","0,611276538937767",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
89278760,0,0,50,0,50,"0,02",1,0,0,0,"-2,59517911012128","92,2991778083733","-2,97559903571323","74,1124693926371","74,1721801560121","0,001190239614285","0,741721801560121","-0,029755990357132","0,741124693926371",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
90058830,0,0,50,0,50,"0,02",1,0,0,0,"-2,14658547687134","61,7304321865077","36,9914370567695","68,7880568165724","78,1035413801764","-0,014796574822708","0,781035413801764","0,369914370567695","0,687880568165724",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
90845716,0,0,50,0,50,"0,02",1,0,0,0,"-2,13075014375229","31,2669895496369","66,8814483447889","40,611798550915","78,2460626117172","-0,026752579337916","0,782460626117172","0,668814483447889","0,40611798550915",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
91639477,0,0,50,0,50,"0,02",1,0,0,0,"-2,54554051460424","3,02923943157544","74,4930418567596","3,94213594469669","74,5972768998937","-0,029797216742704","0,745972768998937","0,744930418567596","0,039421359446967",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
92440174,0,0,50,0,50,"0,02",1,0,0,0,"-2,96236930837127","-22,6820704970723","65,6028437222134","-27,4181458979591","71,1019537630502","-0,026241137488885","0,711019537630502","0,656028437222134","-0,274181458979591",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
93247867,0,0,50,0,50,"0,02",1,0,0,0,"-3,08124933979964","-48,4606334093161","46,5092294159314","-52,4963968657049","70,1354411460093","-0,018603691766373","0,701354411460093","0,465092294159314","-0,524963968657049",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
94062617,0,0,50,0,50,"0,02",1,0,0,0,"-2,67179348351457","-77,0548302827989","16,4700238968752","-71,6522775500015","73,5208172238727","-0,00658800955875","0,735208172238727","0,164700238968752","-0,716522775500015",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
94884486,0,0,50,0,50,"0,02",1,0,0,0,"-2,11674293649518","-108,746086482784","-25,186896247448","-74,2148573098137","78,3723470880879","0,010074758498979","0,783723470880879","-0,25186896247448","-0,742148573098137",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
95713536,0,0,50,0,50,"0,02",1,0,0,0,"-2,01413211058395","-140,848760430074","-61,498590638746","-50,0699367592675","79,3036898109357","0,024599436255498","0,793036898109357","-0,61498590638746","-0,500699367592675",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
96549829,0,0,50,0,50,"0,02",1,0,0,0,"-2,50646834392198","-170,812869949232","-73,9723607176683","-11,9638569641368","74,9335974286779","0,029588944287067","0,749335974286779","-0,739723607176683","-0,119638569641368",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
97393430,0,0,50,0,50,"0,02",1,0,0,0,"-3,02159315079897","161,71718018211","-67,0539351144805","22,1536657319126","70,6188014603638","0,026821574045792","0,706188014603638","-0,670539351144805","0,221536657319126",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
98244402,0,0,50,0,50,"0,02",1,0,0,0,"-3,03760491781886","134,338262491124","-49,2640929181928","50,4153921543692","70,4887410664367","0,019705637167277","0,704887410664367","-0,492640929181928","0,504153921543692",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
99102809,0,0,50,0,50,"0,02",1,0,0,0,"-2,63104119044097","104,398378522863","-18,3678445102294","71,5464369465435","73,8665712734637","0,007347137804092","0,738665712734637","-0,183678445102294","0,715464369465435",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
99968716,0,0,50,0,50,"0,02",1,0,0,0,"-2,04309296645252","71,1108714030429","25,5881505653744","74,78317121556","79,039712464128","-0,01023526022615","0,79039712464128","0,255881505653744","0,7478317121556",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
100842190,0,0,50,0,50,"0,02",1,0,0,0,"-2,06250348483501","37,3962607743785","62,6532670849072","47,8955610385014","78,8632781692819","-0,025061306833963","0,788632781692819","0,626532670849072","0,478955610385014",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
101723295,0,0,50,0,50,"0,02",1,0,0,0,"-2,59256561844359","6,41364580331692","73,7301432040602","8,28794193210331","74,1945011329084","-0,029492057281624","0,741945011329084","0,737301432040602","0,082879419321033",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
102612099,0,0,50,0,50,"0,02",1,0,0,0,"-3,05712729749968","-22,1578252530336","65,1364736596821","-26,5257881859821","70,3304886923591","-0,026054589463873","0,703304886923591","0,651364736596821","-0,265257881859821",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
103508668,0,0,50,0,50,"0,02",1,0,0,0,"-2,98151250334495","-51,4487476920678","44,2142118089642","-55,4829373953682","70,9454217543761","-0,017685684723586","0,709454217543761","0,442142118089642","-0,554829373953682",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
104413072,0,0,50,0,50,"0,02",1,0,0,0,"-2,40296116014974","-83,8385197658308","8,13911123179727","-75,3938461914164","75,8319007751917","-0,003255644492719","0,758319007751917","0,081391112317973","-0,753938461914164",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
105325377,0,0,50,0,50,"0,02",1,0,0,0,"-1,94102990662155","-118,932314101758","-38,6894784697815","-69,9925402651775","79,9739422376825","0,015475791387913","0,799739422376825","-0,386894784697815","-0,699925402651775",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
106245654,0,0,50,0,50,"0,02",1,0,0,0,"-2,19019382924676","-153,051858531141","-69,2741576001712","-35,2180045042121","77,7123976754808","0,027709663040069","0,777123976754808","-0,692741576001712","-0,352180045042121",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
107173972,0,0,50,0,50,"0,02",1,0,0,0,"-2,83816853351429","175,19700933597","-71,8726834615251","6,0390958594451","72,1259544599595","0,02874907338461","0,721259544599595","-0,718726834615251","0,060390958594451",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
108110401,0,0,50,0,50,"0,02",1,0,0,0,"-3,14688796880633","145,172631561534","-57,1391040213234","39,7532030510636","69,6074303589689","0,022855641608529","0,696074303589689","-0,571391040213234","0,397532030510636",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
109055012,0,0,50,0,50,"0,02",1,0,0,0,"-2,61412113114786","112,639340007517","-28,4888363254004","68,3078002994335","74,0106031384878","0,01139553453016","0,740106031384878","-0,284888363254004","0,683078002994335",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
110007876,0,0,50,0,50,"0,02",1,0,0,0,"-1,95212896825226","77,0939230359017","17,8396494270958","77,8540537548212","79,8718146641246","-0,007135859770838","0,798718146641246","0,178396494270958","0,778540537548212",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
110969066,0,0,50,0,50,"0,02",1,0,0,0,"-1,93338599369121","40,4836906378398","60,8809988514956","51,9673212490761","80,0443533233949","-0,024352399540598","0,800443533233949","0,608809988514956","0,51967321249076",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
111938654,0,0,50,0,50,"0,02",1,0,0,0,"-2,5703483708243","6,31527396009627","73,9331327911029","8,18224382087173","74,3845228407836","-0,029573253116441","0,743845228407836","0,73933132791103","0,081822438208717",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
112916715,0,0,50,0,50,"0,02",1,0,0,0,"-2,98115148748756","-25,7279793265654","63,9149140958354","-30,7986207563735","70,9483705547417","-0,025565965638334","0,709483705547417","0,639149140958354","-0,307986207563735",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
113903320,0,0,50,0,50,"0,02",1,0,0,0,"-2,62383784801145","-58,8474576793537","38,2442353998952","-63,2669444364789","73,927855370294","-0,015297694159958","0,73927855370294","0,382442353998952","-0,632669444364789",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
114898547,0,0,50,0,50,"0,02",1,0,0,0,"-1,9161251830214","-95,1937710168493","-7,26037358468734","-79,8742813974102","80,2035775594948","0,002904149433875","0,802035775594948","-0,072603735846873","-0,798742813974102",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
115902469,0,0,50,0,50,"0,02",1,0,0,0,"-1,81681670687061","-132,893189334409","-55,2169824334974","-59,4347162370803","81,1258321574788","0,022086792973399","0,811258321574788","-0,552169824334975","-0,594347162370803",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
116915163,0,0,50,0,50,"0,02",1,0,0,0,"-2,49918939482149","-168,83260681914","-73,5764024846919","-14,5250111969632","74,9964196002801","0,029430560993877","0,749964196002801","-0,735764024846919","-0,145250111969632",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
117936705,0,0,50,0,50,"0,02",1,0,0,0,"-2,87863634639132","156,990558435905","-66,0790636806808","28,0617501949702","71,7906991254464","0,026431625472272","0,717906991254464","-0,660790636806808","0,280617501949702",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
118967173,0,0,50,0,50,"0,02",1,0,0,0,"-2,49622581610578","121,403408266255","-39,0910001179022","64,0327732129659","75,0220123401188","0,015636400047161","0,750220123401189","-0,390910001179022","0,640327732129659",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
120006644,0,0,50,0,50,"0,02",1,0,0,0,"-1,81128909371526","83,655820525635","8,97016787843748","80,6803491530104","81,1774762555416","-0,003588067151375","0,811774762555416","0,089701678784375","0,806803491530104",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
121055198,0,0,50,0,50,"0,02",1,0,0,0,"-1,89081214714529","44,2028461588015","57,6638212457678","56,0811894376759","80,4376534305194","-0,023065528498307","0,804376534305194","0,576638212457678","0,560811894376759",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
122112914,0,0,50,0,50,"0,02",1,0,0,0,"-2,6542881727446","7,34258650953891","73,0650313149998","9,41505024656251","73,6691385330872","-0,029226012526","0,736691385330872","0,730650313149998","0,094150502465625",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
123179871,0,0,50,0,50,"0,02",1,0,0,0,"-2,8804293288521","-28,3914830518375","63,1426254595024","-34,1289610659698","71,7758812788912","-0,025257050183801","0,717758812788912","0,631426254595024","-0,341289610659698",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
124256151,0,0,50,0,50,"0,02",1,0,0,0,"-2,29014761389155","-65,2578548118356","32,1532327286022","-69,7709095876632","76,8232399706594","-0,012861293091441","0,768232399706594","0,321532327286022","-0,697709095876632",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
125341835,0,0,50,0,50,"0,02",1,0,0,0,"-1,73066851498785","-104,875952434046","-21,0348012922108","-79,1883337649921","81,9344559381374","0,008413920516884","0,819344559381374","-0,210348012922108","-0,791883337649921",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
126437005,0,0,50,0,50,"0,02",1,0,0,0,"-2,15848681391172","-145,380088699537","-64,1864408841749","-44,3121888053459","77,9965978110475","0,02567457635367","0,779965978110475","-0,641864408841749","-0,443121888053459",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
127541744,0,0,50,0,50,"0,02",1,0,0,0,"-2,79922136322331","176,282294684015","-72,2976285615329","4,69771292032863","72,4500904230161","0,028919051424613","0,724500904230161","-0,722976285615329","0,046977129203286",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
128656135,0,0,50,0,50,"0,02",1,0,0,0,"-2,65810109339226","139,250410685662","-55,78501066086","48,0667436927105","73,6368064465929","0,022314004264344","0,736368064465929","-0,5578501066086","0,480667436927105",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
129780264,0,0,50,0,50,"0,02",1,0,0,0,"-1,84967435546914","99,3398988599186","-13,1162807910918","79,7480937462891","80,8195228763303","0,005246512316437","0,808195228763303","-0,131162807910918","0,797480937462891",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
130914215,0,0,50,0,50,"0,02",1,0,0,0,"-1,74303222270441","57,2520335898961","44,2589590026566","68,8136263625739","81,8179113957743","-0,017703583601063","0,818179113957743","0,442589590026566","0,688136263625739",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
